,id,text,newest_id,oldest_id,result_count,next_token
427,1389476233772163073,"@THochscherf @Tim_Roehn Impfen eher nicht, da aktuell u. a. in Bayern reihenweise die 2. Impftermine nicht wahrgenommen werden.",,,,
428,1389476222950789123,RT @graue: Pfizer gang is a granfalloon.,,,,
429,1389476218928500737,"(1) Der Impfpass soll zum Lebensberechtigungsschein werden, wie schon lange geplant von den Rossteuschern. Der politische Widerstand gegen irrationale, völlig überzogene Maßnahmen wird mit wachsender Zahl der vollständig Geimpften (derzeit in der BRD bereits 28%) peu á peu (...)",,,,
430,1389476212855148549,"RT @andreas_zeise: 8,44 t/CO2 x 3 = 1519,20 €/p.a. für eine dreiköpfige Familie. Danke, aber nein Danke! 
 https://t.co/oSzKIJkRJz",,,,
431,1389476202814058496,RT @fCruelet4u2r0e: Nach Gerichtsurteil: Merz bremst bei Überarbeitung des Klimaschutzgesetzes https://t.co/44Zm5df4oO via @derspiegel,,,,
432,1389476176209580032,"📣Heute, 19.30 Uhr: Wer profitiert von der #Digitalisierung und wer ist benachteiligt? Brauchen wir spezielle Digitalsteuern und wie können diese zu mehr Gerechtigkeit beitragen? U.a. Darüber tauschen wir uns live mit @monikaturyna &amp; @YohannesBecker aus! 👉https://t.co/6Kb0OBKNkN https://t.co/DHWDzUY4eg",,,,
433,1389476174099886080,"Und wieder eine Studie. Diesesmal der @IAV_de.
Wasserstoff wird von aus Angst vor Jobverlust in Deutschland schön gerechnet.
Hat jemand Lust auf einen Debunk?
@Elektro_Robin @DerGraslutscher
@AukeHoekstra
https://t.co/qbYq1jwCsO",,,,
434,1389476138460848131,"RT @KollektivFfm: Wir haben mit @A_DemosanisFFM über die Demo am #TagderArbeit in Frankfurt gesprochen. ""Es gibt mehrere Schädelbasisbrüche…",,,,
435,1389476104688242688,"Gerade beim Lernen: Heute u.a. Rechtsprechung, was fürs zweite Examen relevant werden könnte: ""LG Arnsberg hat der Klage stattgegeben, OLG Hamm hat sie abgewiesen, Revision dagegen erfolgreich"" NATÜRLICH war die Revision erfolgreich, das sagte ja schon der Zusatz OLG Hamm.🙄🤪",,,,
436,1389476100737220609,"🍪❌ ""Der ultimative Cookie-Datenschutz-Ratgeber"" https://t.co/L749Dj6dph - 99 % der Cookie-Opt-Ins sind unzulässig. Wie es besser geht, erfahren Sie anhand von Beispielen (Matomo, Google Analytics. A/B-Tests, Affiliate-Tracking, Facebook-Pixel). #DSGVO #ePrivacy #Cookies",,,,
437,1389476076318072832,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
438,1389476063965810693,"@BlockN5 @Dt_Aerzteblatt @kbv4u Wir haben Spracherkennung, seit 14 Jahren wird jeder Bericht gescannt, eine Praxissoftware existiert seit 1993! Aber staatliche Zwangsdigitalisierung à la Jens Spahn bedeutet zB elektronische AU-Bescheinigung + zusätzliche Verpflichtung zum PAPIERAUSDRUCK(!) für den Kassenarzt!",,,,
439,1389476034383392772,"Soviel übrigens zum Thema ""2015 darf sich nicht wiederholen"". So a Bledsinn.",,,,
440,1389476028289101824,@michael_a_68 @biontech Verrückt wie die zur Zeit abgeht…,,,,
441,1389476028205223937,"RT @hhoeppe: Nun stellt euch mal vor, einer wie #Maaßen wäre Chef eines Geheimdienstes.

#Staatstrojaner 

@cducsubt @spdbt @fdp @Die_Gruen…",,,,
442,1389476025952727040,"RT @analytik_jobs: Technische Assistenten für die Qualitätskontrolle (m/w/d): Abgeschlossene Berufsausbildung als BTA, PTA, CTA, MTLA, Kran…",,,,
443,1389476022890999808,RT @KonstantinKuhle: Auf den letzten Metern dieser Legislaturperiode wollen Union und SPD die Grenze zwischen Nachrichtendiensten und Poliz…,,,,
444,1389476015714578435,"@Ralf_Stegner ""Freie, unabhängige, seriöse+professionelle Presseberichterstattung ist Grundpfeiler unserer freiheitlichen Demokratie.""Mag sein,aber wieso leisten wir uns dann den ÖRR, der weder professionel noch frei, noch seriös ist?https://t.co/P2w8Kg1Rq0",,,,
445,1389476015542505472,"RT @ya_basta_netz: Fotos der Hamburger Vernetzung zur Feier der Abreise der Zapatista.

Fotos desde Hamburg en apoyo a la gira Zapatista.…",,,,
446,1389476007221112832,"RT @ardewes: Der Staat kauft für viel Steuergeld die #LucaApp, welche intime Daten von Millionen von Menschen verarbeiten soll. Der Culture…",,,,
447,1389475970990624768,Heute erscheint u.a. ein Legends/Kanon-Kurzgeschichtenband https://t.co/Oj7IA2xiLD,,,,
448,1389475940175130625,RT @FWWinterberg: Digitalisierung: Deutsche Bank will noch mehr Postbank-Filialen schließen https://t.co/7QPe7RMQRk via @derspiegel,,,,
449,1389475931551588352,"RT @Lipitelektroph1: Eine Armlänge OB Reker aus Köln heute: Es gibt kein Grundrecht auf einen Restaurantbesuch u.a. 
Frau Reker, es gibt ab…",,,,
450,1389475912995852291,"Technische Assistenten für die Qualitätskontrolle (m/w/d): Abgeschlossene Berufsausbildung als BTA, PTA, CTA, MTLA, Krankenschwester/-pfleger oder vergleichbare Qualifikation, Kenntnisse in der zellbasierten Analytik (u.a. Durchflusszytometrie, qPCR,… https://t.co/RPQ2p9N02v https://t.co/TsQYTNZN7Z",,,,
451,1389475909976084481,"@katzentratschen @_Daudi_ @fragmente Nein nein, sie sind jeden Tag im Büro (die anderen 3), haben sich dann Samstag getestet, Sonntag und Montag. Sind Montag auch nicht mehr ins Büro gegangen. Dennoch hätte ich erwartet, dass man a) nicht 3 positive Tests abwartet, bevor man was tut und b) Kontakte informiert...",,,,
452,1389475904506695682,"Bitte das Tragen folgender Aufschriften auf Jutebeuteln ab jetzt strafrechtlich verfolgen:
- it's always wine o'clock
- everything happens for a riesling 
- nach mir die ginflut 
- macht das alles einen gin",,,,
453,1389475899662340102,RT @kkklawitter: „Die Fahrradindustrie umfasste 2019 66.000 lokale und krisenfeste Arbeitsplätze für vielfältige Qualifikationsniveaus. Hie…,,,,
454,1389475894406914048,"@theclubic @golem Die Überschrift stimmt so nicht!

A) Fährt er ja wie beschreiben selbst E-Auto

B) Schreibt @golem, dass er sagt man solle nicht NUR auf E-Mobilität setzen...",,,,
455,1389475890745184258,RT @a_watch: Randnotiz: Als Sachverständiger ist u.a. der frühere SPD-Abgeordnete Dieter Wiefelspütz geladen. Während seiner Zeit im Bundes…,,,,
456,1389475888857747460,"RT @holgerschindler: Hört auf die #Wissenschaft! ""Spiegel""-Beitrag vom 29. März: ""#Experten"", namentlich Kai #Nagel von der TU Berlin, warn…",,,,
457,1389475887549190145,RT @BorisNMoellers: @connectcdu @Die_Gruenen @PaulZiemiak Das Wahlprogramm von @CDU in a nutshell: https://t.co/Cc6PJ1ysT0,,,,
458,1389475887071088642,SPIEGEL: Deutsche Bank will noch mehr Postbank-Filialen schließen https://t.co/2VZmUK7a8t,,,,
459,1389475876170051584,"Lockerer Coronakurs in #Madrid
Das Schweden des Südens

Man will eine Wahl gewinnen. 👆🤔🙄 Wenn die dann gewonnen wurden, geht es dann wieder ab in den #lockdown ? #Corona treibt seltsame Blüten.🤦‍♀️

https://t.co/6INEXi8uIS",,,,
460,1389475862815334401,"RT @KollektivFfm: Wir haben mit @A_DemosanisFFM über die Demo am #TagderArbeit in Frankfurt gesprochen. ""Es gibt mehrere Schädelbasisbrüche…",,,,
461,1389475856599425025,"RT @mephistomann: ❗BITTE RETWEETEN❗
❗💥So wird Panik produziert, u.a. der Corona-Tote, der noch schnell eine rauchen muss... Best of Corona-…",,,,
462,1389475853755617281,RT @KonstantinKuhle: Auf den letzten Metern dieser Legislaturperiode wollen Union und SPD die Grenze zwischen Nachrichtendiensten und Poliz…,,,,
463,1389475850140241921,"@DigiEngineer2 @golem Die Überschrift stimmt so nicht!

A) Fährt er ja wie beschreiben selbst E-Auto

B) Schreibt @golem, dass er sagt man solle nicht NUR auf E-Mobilität setzen...",,,,
464,1389475809249869827,"SPD-Kanzlerkandidat: Olaf Scholz hält Wahlergebnis »in den oberen 20 Prozent« für möglich https://t.co/CljEtfifO0 
Ich tatsächlich auch, denn was ansonsten noch geboten wird, steht für mich nicht zur Debatte. Wenn die SPD die Umwelt nicht vergisst, könnte es klappen.",,,,
465,1389475785279512580,Robin did a Mortal Kombat https://t.co/YsXHWQvxpA,,,,
466,1389475776915968002,"RT @Ichika_support: 210504 Uehara Ichika Vlog
Ichika appeared in Zhang Teng's vlog in Weibo

Ichika gave a kiss to Zhang Teng! 😆🧡💘

#Ichika…",,,,
467,1389475775418707969,RT @KonstantinKuhle: Auf den letzten Metern dieser Legislaturperiode wollen Union und SPD die Grenze zwischen Nachrichtendiensten und Poliz…,,,,
468,1389475753444655108,"RT @Lipitelektroph1: Eine Armlänge OB Reker aus Köln heute: Es gibt kein Grundrecht auf einen Restaurantbesuch u.a. 
Frau Reker, es gibt ab…",,,,
469,1389475746330992640,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
470,1389475729574875139,Star Wars Jedi: Fallen Order 2 - Will Cal Be a Jedi Master? https://t.co/pDkBzFpUNt #Gaming #News #pgnhq,,,,
471,1389475693495525380,"RT @AppenKristin: Wer sich fragt, warum der Deutsche vom eigenen Staat + der ganzen Welt zur Kasse gebeten, abgezockt + obendrein verlacht…",,,,
472,1389475686432313344,RT @AGGeldautomaten: Trotz #Corona: Die Deutschen zahlen am liebsten mit #Bargeld https://t.co/AjMt4huoG5 via @derspiegel,,,,
473,1389475680493125634,"@HeitmannStephan @stadt_d_staedte @rvr_ruhr Als Verkehrsminister hat A. Scheuer natürlich damit zu tun, die dilettantische Ausführung des Projektes ist aber auf die Zuständigkeit der jeweilige Städte zurückzuführen. Unsere Landesegierung ist jetzt schwarz/gelb u Bodenversiegelungen gibt es noch in ganz anderen Dimensionen.",,,,
474,1389475667797024774,RT @dw_wirtschaft: #Indien trifft die jüngste Welle der #Pandemie härter als andere Länder. Auch in der Wirtschaft hinterlässt das tiefe Sp…,,,,
475,1389475661073502211,"RT @KollektivFfm: Wir haben mit @A_DemosanisFFM über die Demo am #TagderArbeit in Frankfurt gesprochen. ""Es gibt mehrere Schädelbasisbrüche…",,,,
476,1389475645458161665,@Rosinnjo Angeblich trainiert der @a_schaefermeier deshalb schon in 2 Schichten täglich damit es demnächst eine Erweiterung der Fotoserie gibt,,,,
477,1389475637677658112,Hier zum Artikel: https://t.co/9xbfSBYtxe,,,,
478,1389475633848152073,"namkook unit when?? 
https://t.co/s4cg7HDcCP",,,,
479,1389475625015119873,RT @a_watch: Randnotiz: Als Sachverständiger ist u.a. der frühere SPD-Abgeordnete Dieter Wiefelspütz geladen. Während seiner Zeit im Bundes…,,,,
480,1389475623794528257,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
481,1389475620934017024,"RT @elbblick: On a different note:

Hat jemand Zugriff auf die Urteile des LG Traunstein vom 26.12.20 (7O 1732/20) und des AG Bremen vom 8.…",,,,
482,1389475603263500289,RT @KonstantinKuhle: Auf den letzten Metern dieser Legislaturperiode wollen Union und SPD die Grenze zwischen Nachrichtendiensten und Poliz…,,,,
483,1389475573047644161,"Photo: von #Ossietzky as a concentration camp prisoner in 1934, KZ Esterwegen.",,,,
484,1389475550276767747,"@a_watch Schamlos!
Abgehoben und unverschämt, so schützt die bay.Regierung Korruption, Spezlwirtschaft und Lobbyismus. Wenn  nichts zu verbergen oder zu verschleiern ist kann die bay.Regierung offen und frei Auskunft geben.
Wir kennen die Mauscheleien der CSU zu genüge und Söder schweigt",,,,
485,1389475544409026562,"Ich wusste bis soeben gar nicht das die demokratische Partei ""Die Basis"" etwas mit ""#Querdenkern"" zu tun hat. 🤔 😉
Das sind bestimmt #FakeNews 

#allesdichtmachen-Initiator: Volker Bruch hat Mitgliedsantrag bei Querdenker-Partei gestellt https://t.co/aGcBXQ2sH2",,,,
486,1389475541749800964,"LATEIN?! Die klauen die Abi-Aufgaben für LATEIN.
Quid novi, criminal?
Bamberg: Gericht verurteilt ehemalige Schüler wegen gestohlener Abi-Aufgaben https://t.co/XC5PBMyDL1 via @derspiegel",,,,
487,1389475528600604673,"@SvenjaBlogDe Aber Infektionskrankheiten auszurotten ist sowas von 1977… (bei ca. 1:45)
https://t.co/BOtHsLI1GA",,,,
488,1389475524104310784,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
489,1389475521063489538,"“Se um nazista se senta à mesa com dez pessoas e ninguém se levanta, então há onze nazistas.” Ditado alemão.
""Wenn ein Nazi mit zehn Leuten an einem Tisch sitzt und niemand aufsteht, dann gibt es elf Nazis.""  Deutsches Sprichwort.
#adidas #AdidasBrazil",,,,
490,1389475511924035588,... Thema: Männerdomäne Print? Nix neuen bei den linken Schreiberlingen ... Chefredakteurin Barbara Hans verlässt den SPIEGEL https://t.co/efuixWrWk6 via @derspiegel,,,,
491,1389475505104060419,"@Bob_Gedron @to_prim @R_A_Ziemkiewicz Ben Schulz, Haba nagila!",,,,
492,1389475495499247617,@y451r_II mere pass eik b ni a rh 🤷,,,,
493,1389475480294903808,"@e_a_1 Nicht fundierte Aussagen werfen halt einfach ein schlechtes Bild auf Sie. Unabhängig von der Plattform. Dies zu verteidigen wirkt auf mich zudem befremdlich.

""Autismus ist unabhängig von der Intelligenzentwicklung [...]"" https://t.co/eyTAf9FTgy",,,,
494,1389475475362299905,"RT @anna_cavazzini: Ständig warnen wir davor, dass der Amazonas kippt. Jetzt ist es so weit, zeigen neuste Berechnungen. Manchmal gibt es r…",,,,
495,1389475433343750148,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
496,1389475432949497860,"Cheney hat bei Twitter geschrieben: 
»Die Wahl 2020 wurde nicht gestohlen. Wer das behauptet, verbreitet DIE GROSSE LÜGE, kehrt dem Gesetz den Rücken und vergiftet unsere Demokratie.«
Trump gehört wegen seiner Lügen wieder angeklagt und vor Gericht.
https://t.co/6CHo3ahQwX",,,,
497,1389475427643654144,K A N G E N,,,,
498,1389475427568308229,RT @kkklawitter: „Die Fahrradindustrie umfasste 2019 66.000 lokale und krisenfeste Arbeitsplätze für vielfältige Qualifikationsniveaus. Hie…,,,,
499,1389475425068490752,"@a_nnaschneider ""aber das Individuum steht über dem Kollektiv - auch in Pandemiezeiten."" Genau das ist falsch und wird auch nicht richtiger, wenn man es nur immer wiederholt. Warum lässt du dich nicht impfen?",,,,
500,1389475416390373378,@EvaVlaar A modern female viking - girlpower 🙂,,,,
501,1389475401093746692,"RT @castelowo: s p a r k l e
#uglydolls #uglydollsfanart #uglydollslou https://t.co/ZVc0dbe5wq",,,,
502,1389475396928905225,"@LAUTSTARK_ffm @Polizei_Ffm umschiesst und kann sie bestätigen, dass solche Aktionen Massenpaniken auslösen? @A_DemosanisFFM 
weil in FFM aber jeder falsch is, traue ich nur den Ärzten ohne Grenzen was Internetaussagen betrifft. Für diesen Kindergarten werde ich sie aber sicher nich adden",,,,
503,1389475388636676099,"RT @dimetra_ecrit: „Merkels Zitteranfälle sind Folge des Klimawandels.“ (A. #Baerbock) 

Also, wenn das keine Bildung ist... 

#ARD",,,,
504,,,1389476464299479042,1389475388636676099,100.0,b26v89c19zqg8o3fostuksk7mn7h1kmpp9cg06e2v1i7x
